"","V1"
"202128",1
"202139",7
"202168",5
"202179",8
"202184",6
"202200",0
"202215",1
"202247",5
"202269",0
"202303",7
"202305",1
"202314",8
"202324",4
"202335",0
"202338",1
"202342",6
"202378",2
"202399",5
"202403",5
"202404",8
"202418",0
"202544",3
"202549",6
"202581",6
"202586",8
"202605",6
"202610",3
"202655",8
"202678",3
"202680",7
"202686",0
"202687",1
"202691",3
"202704",2
"202736",3
"202739",8
"202740",1
"202742",3
"202775",4
"202785",4
"202792",5
"202793",3
"202814",4
"202815",6
"202841",5
"202890",7
"202892",5
"202938",1
"202943",5
"202958",6
"203002",8
"203005",2
"203042",1
"203061",2
"203077",8
"203092",4
"203107",3
"203135",8
"203140",3
"203150",0
"203155",6
"203187",3
"203232",8
"203245",5
"203248",5
"203259",2
"203270",4
"203307",5
"203316",6
"203318",5
"203334",4
"203357",6
"203359",0
"203366",6
"203373",0
"203377",2
"203378",4
"203387",4
"203393",7
"203413",2
"203439",5
"203470",6
"203569",2
"203594",4
"203614",3
"203637",0
"203650",4
"203661",0
"203688",1
"203722",4
"203740",4
"203760",1
"203779",0
"203787",4
"203794",7
"203855",5
"203857",2
"203865",1
"203890",3
"203912",2
"203917",5
"203932",5
"203953",1
"203965",6
"203974",1
"204000",8
"204022",2
"204035",2
"204036",8
"204064",0
"204092",2
"204094",0
"204101",2
"204136",7
"204144",5
"204160",7
"204170",6
"204192",8
"204193",2
"204290",8
"204327",4
"204359",8
"204391",5
"204410",1
"204419",5
"204436",3
"204440",6
"204445",3
"204452",7
"204454",4
"204458",6
"204463",8
"204473",4
"204484",2
"204486",1
"204511",3
"204538",8
"204545",0
"204565",7
"204654",4
"204660",0
"204666",1
"204667",3
"204671",5
"204712",1
"204718",8
"204723",4
"204731",5
"204737",4
"204774",4
"204810",3
"204815",7
"204844",0
"204857",7
"204896",7
"204906",2
"204926",3
"204927",7
"204935",0
"204967",8
"204976",3
"205022",6
"205059",6
"205090",4
"205096",5
"205120",3
"205121",2
"205133",1
"205146",3
"205169",5
"205185",4
"205223",4
"205246",7
"205257",3
"205258",6
"205268",2
"205307",3
"205316",1
"205328",8
"205330",4
"205346",5
"205369",3
"205376",0
"205387",5
"205388",5
"205405",8
"205416",3
"205458",6
"205461",7
"205469",5
"205479",6
"205488",7
"205516",4
"205532",1
"205540",7
"205544",4
"205596",0
"205645",0
"205698",1
"205715",4
"205734",1
"205737",8
"205741",3
"205761",4
"205780",3
"205783",1
"205831",8
"205835",0
"205852",8
"205866",8
"205870",8
"205871",3
"205872",3
"205878",5
"205883",8
"205909",0
"205992",1
"206036",5
"206068",1
"206072",6
"206079",6
"206082",8
"206114",3
"206120",7
"206148",8
"206150",7
"206154",8
"206169",0
"206185",8
"206193",8
"206201",6
"206206",6
"206208",7
"206218",4
"206224",1
"206235",4
"206243",7
"206247",2
"206251",6
"206266",7
"206268",7
"206279",5
"206294",3
"206295",3
"206296",7
"206298",8
"206315",2
"206334",3
"206389",2
"206434",4
"206435",3
"206449",7
"206498",7
"206515",8
"206531",4
"206560",1
"206615",6
"206617",3
"206627",4
"206642",8
"206652",2
"206667",0
"206674",6
"206691",8
"206696",8
"206739",8
"206741",3
"206743",7
"206748",1
"206771",6
"206776",1
"206786",7
"206791",8
"206801",5
"206805",0
"206826",8
"206827",3
"206846",6
"206896",7
"206899",0
"206901",7
"206903",5
"206904",4
"206910",8
"206924",6
"206990",8
"207000",5
"207029",4
"207051",6
"207075",3
"207080",7
"207095",1
"207116",5
"207119",6
"207125",3
"207145",7
"207148",5
"207161",4
"207183",6
"207192",4
"207228",0
"207237",0
"207239",4
"207243",8
"207248",8
"207252",6
"207254",3
"207296",0
"207320",5
"207330",0
"207343",8
"207374",8
"207384",5
"207410",7
"207416",1
"207434",3
"207436",4
"207437",0
"207460",0
"207478",6
"207483",2
"207513",4
"207537",7
"207558",6
"207560",2
"207575",2
"207602",5
"207605",7
"207629",8
"207639",8
"207650",7
"207651",1
"207652",4
"207660",0
"207720",7
"207722",7
"207723",5
"207774",7
"207804",4
"207835",0
"207909",2
"207941",5
"207942",0
"207998",0
"208035",3
"208037",3
"208038",5
"208049",3
"208058",6
"208059",5
"208063",7
"208080",5
"208106",3
"208166",0
"208167",3
"208237",2
"208238",4
"208279",6
"208303",4
"208309",7
"208310",5
"208311",3
"208318",7
"208393",1
"208401",1
"208442",4
"208450",1
"208455",8
"208465",3
"208468",8
"208475",0
"208477",7
"208522",5
"208547",5
"208569",1
"208570",6
"208571",1
"208586",4
"208604",5
"208619",0
"208626",3
"208668",5
"208719",7
"208729",2
"208775",4
"208792",7
"208798",8
"208801",5
"208807",7
"208834",1
"208836",8
"208840",5
"208841",1
"208894",5
"208897",4
"208907",5
"208911",3
"208941",6
"208957",3
"208990",6
"209027",1
"209072",2
"209074",5
"209100",2
"209103",6
"209147",2
"209155",7
"209172",6
"209184",3
"209192",6
"209244",1
"209246",0
"209250",3
"209253",0
"209285",6
"209287",1
"209288",5
"209294",7
"209307",2
"209319",1
"209321",7
"209370",0
"209390",8
"209392",5
"209393",1
"209402",1
"209416",1
"209432",1
"209467",8
"209502",0
"209543",0
"209553",2
"209558",1
"209575",4
"209657",8
"209662",2
"209666",0
"209668",6
"209680",8
"209681",3
"209694",4
"209719",6
"209727",5
"209733",2
"209770",8
"209774",8
"209796",4
"209807",0
"209811",8
"209861",0
"209888",4
"209909",3
"209921",7
"209945",5
"210014",8
"210036",3
"210050",5
"210070",1
"210077",6
"210114",2
"210141",8
"210164",5
"210183",6
"210190",6
"210194",5
"210213",6
"210264",4
"210274",0
"210292",3
"210306",1
"210312",6
"210366",8
"210373",7
"210381",7
"210467",0
"210489",8
"210494",7
"210502",1
"210582",3
"210591",3
"210618",6
"210621",1
"210666",6
"210668",5
"210673",2
"210708",0
"210722",5
"210733",7
"210735",1
"210747",5
"210750",2
"210766",8
"210777",5
"210785",6
"210790",7
"210810",0
"210826",1
"210835",5
"210898",6
"210950",1
"210976",1
"210980",8
"210996",5
"211005",5
"211023",3
"211080",4
"211082",2
"211102",3
"211154",8
"211171",3
"211184",3
"211188",1
"211190",0
"211200",1
"211206",5
"211223",2
"211232",1
"211256",4
"211263",2
"211278",6
"211296",1
"211376",0
"211377",1
"211379",5
"211387",8
"211390",6
"211425",1
"211453",7
"211460",8
"211463",1
"211469",7
"211474",4
"211476",5
"211483",8
"211484",3
"211498",1
"211554",2
"211556",8
"211610",0
"211619",6
"211623",0
"211633",8
"211678",3
"211681",0
"211684",2
"211691",3
"211698",0
"211712",5
"211721",1
"211729",2
"211783",6
"211784",3
"211786",4
"211791",1
"211794",3
"211823",4
"211833",2
"211838",5
"211847",7
"211886",6
"211894",6
"211913",6
"211917",8
"211920",5
"211933",7
"211940",7
"211942",8
"211984",5
"211999",7
"212012",3
"212051",0
"212067",2
"212106",3
"212115",2
"212144",0
"212155",4
"212165",1
"212186",0
"212195",7
"212214",1
"212225",2
"212228",5
"212240",4
"212275",3
"212292",8
"212293",0
"212308",4
"212320",0
"212328",6
"212329",1
"212332",3
"212335",6
"212345",0
"212347",0
"212382",8
"212402",5
"212418",3
"212432",4
"212455",8
"212462",0
"212464",3
"212476",3
"212543",5
"212580",8
"212584",7
"212589",3
"212667",0
"212677",6
"212696",4
"212709",2
"212767",7
"212768",0
"212851",1
"212876",1
"212891",1
"212892",1
"212951",0
"212998",6
"213034",4
"213056",2
"213071",6
"213096",1
"213098",7
"213118",6
"213123",2
"213129",6
"213130",6
"213139",5
"213142",6
"213164",2
"213166",1
"213171",2
"213190",4
"213207",2
"213214",0
"213231",7
"213233",4
"213251",5
"213283",3
"213287",7
"213304",4
"213330",3
"213334",5
"213345",4
"213365",5
"213368",1
"213377",8
"213398",4
"213433",0
"213453",4
"213465",4
"213530",1
"213540",1
"213563",8
"213566",4
"213608",5
"213632",3
"213633",3
"213648",5
"213651",6
"213677",4
"213683",7
"213687",6
"213691",5
"213702",3
"213724",2
"213739",5
"213749",3
"213785",8
"213791",8
"213840",7
"213862",6
"213864",2
"213934",2
"213946",5
"213954",6
"213969",4
"213974",1
"214008",7
"214011",0
"214022",4
"214065",8
"214066",2
"214070",8
"214088",5
"214099",7
"214117",1
"214129",3
"214140",0
"214159",6
"214161",7
"214177",4
"214179",3
"214186",6
"214208",6
"214224",3
"214232",8
"214268",3
"214279",3
"214308",5
"214310",8
"214335",4
"214342",5
"214375",2
"214390",2
"214426",3
"214434",5
"214479",3
"214492",6
"214509",3
"214512",8
"214513",8
"214515",4
"214562",6
"214581",8
"214583",8
"214596",3
"214601",6
"214627",0
"214636",1
"214640",0
"214655",1
"214672",2
"214689",2
"214690",2
"214698",4
"214699",3
"214702",1
"214715",7
"214744",1
"214767",5
"214780",8
"214839",7
"214851",7
"214877",2
"214906",8
"214909",7
"214928",0
"214930",4
"214937",4
"214948",0
"215005",6
"215022",0
"215024",0
"215030",4
"215040",6
"215111",6
"215116",6
"215130",7
"215134",6
"215135",1
"215146",7
"215158",4
"215178",2
"215179",1
"215199",5
"215227",5
"215257",0
"215266",7
"215270",6
"215288",7
"215295",6
"215303",8
"215315",2
"215321",8
"215331",2
"215345",0
"215352",6
"215400",0
"215422",6
"215425",1
"215433",0
"215507",3
"215523",1
"215558",1
"215571",8
"215594",5
"215611",0
"215629",2
"215633",8
"215654",3
"215656",6
"215664",2
"215667",7
"215668",6
"215682",0
"215695",2
"215705",5
"215722",8
"215727",4
"215744",8
"215792",1
"215800",0
"215803",4
"215805",8
"215806",5
"215814",5
"215817",4
"215820",1
"215847",2
"215861",5
"215862",0
"215928",1
"215945",5
"215962",7
"215970",3
"215972",0
"216012",1
"216063",2
"216065",4
"216077",3
"216084",2
"216099",7
"216102",3
"216114",7
"216172",5
"216176",8
"216198",4
"216215",0
"216272",0
"216360",7
"216403",0
"216406",6
"216412",2
"216434",3
"216440",6
"216459",7
"216469",6
"216475",4
"216480",0
"216512",0
"216583",4
"216593",7
"216600",2
"216627",8
"216647",2
"216654",0
"216676",2
"216678",1
"216686",1
"216697",0
"216702",7
"216717",1
"216725",5
"216732",1
"216769",2
"216777",7
"216783",3
"216795",4
"216845",3
"216848",8
"216852",2
"216862",3
"216874",6
"216884",2
"216887",3
"216917",2
"216918",6
"216955",1
"216963",7
"216985",6
"216992",7
"217041",0
"217045",2
"217048",6
"217050",8
"217091",4
"217096",6
"217101",3
"217108",1
"217123",0
"217125",2
"217135",2
"217136",0
"217141",0
"217151",5
"217158",2
"217194",2
"217218",6
"217219",2
"217224",5
"217236",8
"217251",0
"217269",8
"217271",8
"217278",1
"217284",8
"217313",1
"217327",7
"217336",7
"217346",6
"217353",5
"217377",6
"217393",3
"217399",6
"217419",0
"217448",1
"217480",1
"217493",8
"217517",8
"217564",4
"217570",4
"217607",1
"217613",3
"217720",5
"217725",1
"217728",6
"217744",0
"217758",2
"217804",6
"217840",8
"217852",5
"217854",2
"217909",6
"217949",4
"217962",0
"217971",2
"217999",7
"218011",5
"218017",4
"218031",5
"218071",0
"218072",1
"218073",6
"218094",5
"218147",7
"218169",6
"218188",0
"218222",8
"218225",3
"218227",4
"218241",3
"218308",1
"218328",7
"218342",6
"218347",0
"218351",2
"218357",1
"218366",1
"218419",4
"218420",3
"218434",8
"218452",3
"218454",7
"218485",5
"218504",7
"218509",3
"218521",4
"218527",4
"218531",5
"218579",4
"218598",5
"218611",3
"218613",8
"218624",4
"218625",0
"218637",2
"218642",8
"218652",5
"218693",0
"218694",1
"218711",1
"218722",2
"218736",0
"218753",7
"218795",0
"218809",7
"218814",6
"218859",3
"218867",6
"218880",3
"218887",1
"218908",5
"218909",2
"218921",2
"218946",6
"218949",4
"218956",4
"218970",4
"218996",2
"219004",1
"219075",7
"219082",6
"219088",3
"219100",7
"219110",8
"219139",8
"219150",0
"219158",5
"219163",6
"219166",3
"219175",4
"219235",5
"219261",1
"219275",5
"219285",4
"219292",3
"219294",6
"219302",8
"219315",0
"219322",3
"219332",6
"219382",3
"219426",8
"219444",0
"219447",8
"219454",2
"219461",3
"219462",8
"219473",0
"219480",2
"219481",7
"219485",0
"219502",0
"219512",6
"219513",4
"219523",6
"219529",5
"219541",5
"219582",3
"219620",3
"219629",3
"219642",1
"219645",1
"219656",0
"219659",1
"219671",5
"219720",8
"219752",1
"219812",1
"219817",8
"219818",0
"219824",3
"219837",5
"219864",5
"219875",7
"219882",4
"219947",2
"219990",2
"219991",4
"219994",8
"220002",0
"220005",0
"220012",6
"220058",2
"220074",4
"220114",2
"220117",5
"220123",0
"220124",0
"220209",6
"220210",5
"220218",5
"220224",6
"220238",4
"220258",3
"220262",8
"220271",0
"220275",0
"220286",2
"220293",7
"220317",0
"220357",0
"220360",6
"220386",2
"220399",2
"220424",4
"220426",3
"220427",5
"220446",3
"220451",1
"220456",3
"220466",1
"220467",2
"220469",5
"220477",2
"220486",0
"220495",6
"220539",3
"220544",7
"220555",0
"220580",2
"220607",3
"220608",0
"220609",6
"220628",5
"220633",2
"220678",0
"220695",5
"220736",8
"220741",6
"220754",2
"220772",2
"220778",3
"220861",3
"220870",7
"220892",8
"220900",4
"220919",2
"220943",8
"220957",5
"220960",3
"220970",6
"220973",8
"220993",4
"221002",0
"221030",0
"221043",1
"221045",7
"221047",6
"221069",6
"221105",8
"221110",8
"221130",6
"221139",1
"221142",4
"221175",8
"221178",5
"221187",5
"221188",3
"221190",1
"221264",0
"221272",0
"221310",2
"221319",6
"221339",0
"221350",6
"221373",0
"221381",7
"221418",4
"221420",6
"221425",1
"221432",5
"221464",5
"221468",1
"221491",0
"221533",5
"221542",2
"221552",3
"221556",4
"221575",2
"221579",8
"221580",7
"221612",8
"221623",5
"221668",0
"221678",3
"221679",8
"221683",7
"221691",2
"221711",0
"221716",1
"221719",3
"221725",4
"221760",3
"221772",7
"221773",8
"221787",5
"221798",5
"221818",2
"221860",3
"221871",2
"221890",2
"221946",4
"221973",1
"221987",4
"221993",0
"222006",2
"222072",2
"222114",8
"222122",1
"222153",2
"222161",0
"222240",6
"222253",7
"222266",1
"222272",7
"222295",4
"222297",4
"222317",7
"222326",5
"222336",1
"222338",6
"222361",2
"222367",1
"222369",3
"222379",0
"222386",8
"222406",4
"222419",4
"222506",7
"222520",0
"222522",0
"222546",6
"222550",3
"222573",2
"222578",7
"222597",5
"222607",6
"222620",8
"222632",4
"222642",8
"222651",8
"222655",0
"222699",2
"222720",7
"222731",1
"222776",4
"222808",7
"222810",7
"222839",6
"222840",3
"222841",8
"222867",7
"222891",3
"222937",4
"222947",7
"222956",3
"223015",8
"223035",0
"223055",7
"223062",8
"223066",6
"223075",5
"223080",1
"223122",6
"223134",0
"223159",0
"223170",0
"223194",6
"223224",7
"223238",3
"223240",8
"223262",8
"223268",7
"223270",1
"223276",4
"223292",2
"223313",5
"223315",2
"223351",3
"223383",4
"223398",3
"223436",3
"223461",0
"223503",7
"223509",5
"223510",7
"223517",7
"223521",2
"223522",7
"223530",7
"223538",2
"223580",2
"223583",7
"223604",4
"223618",3
"223621",6
"223640",8
"223656",6
"223665",7
"223678",1
"223702",1
"223703",6
"223720",3
"223724",2
"223725",0
"223747",3
"223750",3
"223773",2
"223790",2
"223816",5
"223851",7
"223889",8
"223907",6
"223929",5
"223932",4
"223957",1
"223968",6
"223974",4
"223990",1
"224018",8
"224034",3
"224064",4
"224070",4
"224082",7
"224095",4
"224128",8
"224144",4
"224168",1
"224172",8
"224174",4
"224176",5
"224221",1
"224227",0
"224231",1
"224263",3
"224280",7
"224294",0
"224312",5
"224329",8
"224338",2
"224357",4
"224394",4
"224419",8
"224438",7
"224444",2
"224454",7
"224462",1
"224541",6
"224558",8
"224570",5
"224574",7
"224590",8
"224598",7
"224599",8
"224628",4
"224634",4
"224658",5
"224694",5
"224703",7
"224739",2
"224757",6
"224763",4
"224785",7
"224800",8
"224807",5
"224845",0
"224849",1
"224866",2
"224876",4
"224939",0
"224940",7
"224942",6
"224958",3
"224961",3
"224967",7
"224987",5
"224988",2
"224993",8
"225005",4
"225036",8
"225040",3
"225046",6
"225118",8
"225150",1
"225230",4
"225241",7
"225249",3
"225254",8
"225273",4
"225296",6
"225308",0
"225343",5
"225355",6
"225370",6
"225394",5
"225421",0
"225433",5
"225438",5
"225441",7
"225459",0
"225496",6
"225510",4
"225579",2
"225582",1
"225611",6
"225684",4
"225687",6
"225693",1
"225698",5
"225701",0
"225708",7
"225715",1
"225735",8
"225760",3
"225797",8
"225807",1
"225819",6
"225844",5
"225851",0
"225852",6
"225856",7
"225865",3
"225879",8
"225880",5
"225929",1
"225953",4
"225957",7
"225960",8
"225968",8
"225975",7
"226000",5
"226007",8
"226008",2
"226022",5
"226043",0
"226045",5
"226099",3
"226155",5
"226183",3
"226208",5
"226212",8
"226262",2
"226269",1
"226272",0
"226284",0
"226344",8
"226362",5
"226407",3
"226408",1
"226423",6
"226436",6
"226446",2
"226453",8
"226461",1
"226467",4
"226482",7
"226488",2
"226516",5
"226571",1
"226587",4
"226592",5
"226604",5
"226626",6
"226659",3
"226673",4
"226685",5
"226703",4
"226780",3
"226788",2
"226792",7
"226812",1
"226839",7
"226840",6
"226841",3
"226854",7
"226865",3
"226880",4
"226898",1
"226899",1
"226924",1
"226985",6
"226987",0
"226988",6
"227024",4
"227046",0
"227049",7
"227059",6
"227068",1
"227079",5
"227089",8
"227090",6
"227094",6
"227127",2
"227134",6
"227215",3
"227216",2
"227220",6
"227241",1
"227252",5
"227273",7
"227274",2
"227276",6
"227297",1
"227302",5
"227309",1
"227319",2
"227320",7
"227322",1
"227359",0
"227363",1
"227384",5
"227417",4
"227436",2
"227439",4
"227447",8
"227458",2
"227476",3
"227477",8
"227482",2
"227502",7
"227520",7
"227535",2
"227557",3
"227579",8
"227645",6
"227660",3
"227663",2
"227692",8
"227693",2
"227697",1
"227703",4
"227724",0
"227729",7
"227740",7
"227742",0
"227774",1
"227816",1
"227826",8
"227846",1
"227853",4
"227869",1
"227878",8
"227929",8
"227952",4
"227959",5
"227967",8
"227970",2
"227980",3
"227984",8
"228008",7
"228011",5
"228023",8
"228060",0
"228067",3
"228092",7
"228103",8
"228121",3
"228145",8
"228146",0
"228148",0
"228168",3
"228173",4
"228215",0
"228226",2
"228264",4
"228303",7
"228307",0
"228310",2
"228336",7
"228371",1
"228382",4
"228433",8
"228461",0
"228487",3
"228489",2
"228506",5
"228545",5
"228565",6
"228571",7
"228594",1
"228595",0
"228630",6
"228641",3
"228644",4
"228653",5
"228671",2
"228685",4
"228690",0
"228698",6
"228775",2
"228787",7
"228804",8
"228814",4
"228864",2
"228875",0
"228899",6
"228932",0
"228938",1
"228962",2
"228989",1
"229008",7
"229027",7
"229035",3
"229067",2
"229068",5
"229069",7
"229087",6
"229095",0
"229102",7
"229159",0
"229162",2
"229169",8
"229191",7
"229215",8
"229231",3
"229256",0
"229266",4
"229267",2
"229269",6
"229300",5
"229319",3
"229322",1
"229334",3
"229339",6
"229358",4
"229390",2
"229480",6
"229484",3
"229485",8
"229489",1
"229515",6
"229519",7
"229522",2
"229531",5
"229542",7
"229556",3
"229561",8
"229601",2
"229622",6
"229624",3
"229635",8
"229644",4
"229667",2
"229674",0
"229687",7
"229718",0
"229731",5
"229760",7
"229763",2
"229769",3
"229774",7
"229777",7
"229788",7
"229815",4
"229834",4
"229882",8
"229908",2
"229932",3
"229947",8
"229956",2
"230035",0
"230038",5
"230131",0
"230137",0
"230141",6
"230175",0
"230184",7
"230200",5
"230211",1
"230219",6
"230226",0
"230249",1
"230253",1
"230261",4
"230265",2
"230272",2
"230290",7
"230318",3
"230323",2
"230341",5
"230367",7
"230378",5
"230387",1
"230426",7
"230434",8
"230441",7
"230449",8
"230459",6
"230461",5
"230470",4
"230499",0
"230500",2
"230505",8
"230554",5
"230563",2
"230571",2
"230606",4
"230616",5
"230673",0
"230679",3
"230705",7
"230719",3
"230724",2
"230726",0
"230730",4
"230745",8
"230746",0
"230750",6
"230756",6
"230758",7
"230760",2
"230786",7
"230828",0
"230830",8
"230902",6
"230911",4
"230915",5
"230939",4
"230947",8
"230972",3
"230977",6
"230989",2
"231037",7
"231064",0
"231100",4
"231109",8
"231112",8
"231141",0
"231147",0
"231149",3
"231160",2
"231184",1
"231202",5
"231227",0
"231255",8
"231298",1
"231301",1
"231316",5
"231357",2
"231365",2
"231375",4
"231381",2
"231393",2
"231403",8
"231417",3
"231433",6
"231434",7
"231436",4
"231442",0
"231477",2
"231516",4
"231517",8
"231531",3
"231540",2
"231541",1
"231548",5
"231616",8
"231624",3
"231638",0
"231644",0
"231658",4
"231680",2
"231706",7
"231721",2
"231733",7
"231740",5
"231835",5
"231840",1
"231848",2
"231862",4
"231865",1
"231866",6
"231869",1
"231883",5
"231901",2
"231920",1
"231945",1
"231976",4
"231980",2
"231985",4
"231988",3
"232001",4
"232012",2
"232027",4
"232030",5
"232031",5
"232050",8
"232069",1
"232071",6
"232103",1
"232110",5
"232113",0
"232145",7
"232162",7
"232175",1
"232177",2
"232184",1
"232205",1
"232213",3
"232218",2
"232226",1
"232269",7
"232288",0
"232301",4
"232311",0
"232332",3
"232346",8
"232360",4
"232382",8
"232387",3
"232390",1
"232398",1
"232417",0
"232423",2
"232452",8
"232477",3
"232489",1
"232505",8
"232563",3
"232565",5
"232584",0
"232604",4
"232605",3
"232609",5
"232612",3
"232631",2
"232636",6
"232645",5
"232648",5
"232654",8
"232657",5
"232686",2
"232706",6
"232709",4
"232712",0
"232729",8
"232752",5
"232761",6
"232775",7
"232788",4
"232790",4
"232791",6
"232792",2
"232793",6
"232797",3
"232819",8
"232834",3
"232841",0
"232844",6
"232878",3
"232881",8
"232884",2
"232888",3
"232900",7
"232910",7
"232913",5
"232920",5
"232938",2
"232945",7
"233004",4
"233026",4
"233044",1
"233058",6
"233085",6
"233086",8
"233095",0
"233109",1
"233138",3
"233199",8
"233218",0
"233253",2
"233257",0
"233262",7
"233267",0
"233270",4
"233279",1
"233284",6
"233302",2
"233334",1
"233367",2
"233379",7
"233391",0
"233417",1
"233453",6
"233473",3
"233476",1
"233479",0
"233504",5
"233524",2
"233531",4
"233559",8
"233565",1
"233602",2
"233618",5
"233643",0
"233659",6
"233672",5
"233681",5
"233682",0
"233722",0
"233734",4
"233749",4
"233788",5
"233794",3
"233803",5
"233817",4
"233845",6
"233859",5
"233884",4
"233889",7
"233910",0
"233977",2
"233995",5
"234020",3
"234027",2
"234118",6
"234154",4
"234164",4
"234170",5
"234179",1
"234211",3
"234213",3
"234242",0
"234252",7
"234290",6
"234299",1
"234330",6
"234349",7
"234358",2
"234382",1
"234393",7
"234394",0
"234428",2
"234449",7
"234465",5
"234474",3
"234485",8
"234509",4
"234511",5
"234517",1
"234519",7
"234525",0
"234554",7
"234578",2
"234584",2
"234597",2
"234677",8
"234694",6
"234710",2
"234712",7
"234720",4
"234735",4
"234741",6
"234758",5
"234770",3
"234796",1
"234800",6
"234809",6
"234815",8
"234819",7
"234827",0
"234845",3
"234848",5
"234859",1
"234905",4
"234924",8
"234933",7
"234936",5
"234970",4
"235033",2
"235053",0
"235089",8
"235095",1
"235116",3
"235120",5
"235151",7
"235153",4
"235173",8
"235220",4
"235224",8
"235261",2
"235278",2
"235315",2
"235327",7
"235354",3
"235357",3
"235362",4
"235403",7
"235429",6
"235436",8
"235451",0
"235469",5
"235518",1
"235549",3
"235571",5
"235583",0
"235599",1
"235616",5
"235648",3
"235681",4
"235705",3
"235709",1
"235728",0
"235733",1
"235736",8
"235740",6
"235748",3
"235777",0
"235778",3
"235788",7
"235813",2
"235827",3
"235836",8
"235847",2
"235851",2
"235890",7
"235917",5
"235928",2
"235965",5
"235967",1
"235974",8
"235999",6
"236101",3
"236109",5
"236114",1
"236133",3
"236146",6
"236170",4
"236199",4
"236201",4
"236287",7
"236310",1
"236321",4
"236331",1
"236411",5
"236428",2
"236436",4
"236437",8
"236482",7
"236507",0
"236513",0
"236558",5
"236582",7
"236584",5
"236610",2
"236623",7
"236628",7
"236642",0
"236697",8
"236702",8
"236708",5
"236712",2
"236732",6
"236738",8
"236745",3
"236753",1
"236816",5
"236826",3
"236831",7
"236836",0
"236853",4
"236857",3
"236884",6
"236889",1
"236925",0
"236935",5
"236982",8
"237020",8
"237029",8
"237031",1
"237067",1
"237082",2
"237115",6
"237123",0
"237127",2
"237153",1
"237163",6
"237184",3
"237185",5
"237187",5
"237192",7
"237213",6
"237218",7
"237221",5
"237238",5
"237271",3
"237281",0
"237282",3
"237291",3
"237323",3
"237339",0
"237343",8
"237349",3
"237369",1
"237421",2
"237436",0
"237454",0
"237458",5
"237464",7
"237484",4
"237537",4
"237580",7
"237583",5
"237605",2
"237613",7
"237655",7
"237664",3
"237679",6
"237698",8
"237753",2
"237759",0
"237766",3
"237787",8
"237790",1
"237801",2
"237825",5
"237846",1
"237853",6
"237888",5
"237940",3
"237947",4
"237969",3
"237971",5
"237978",7
"238014",2
"238021",1
"238024",3
"238027",7
"238045",2
"238062",0
"238084",5
"238123",4
"238140",5
"238144",8
"238149",8
"238197",6
"238222",7
"238250",3
"238271",8
"238281",1
"238284",3
"238287",5
"238292",2
"238325",4
"238345",3
"238357",3
"238359",5
"238363",6
"238371",2
"238379",3
"238407",1
"238437",7
"238489",1
"238501",8
"238521",2
"238526",4
"238548",8
"238552",7
"238572",3
"238588",0
"238602",8
"238622",5
"238637",5
"238660",2
"238666",8
"238677",4
"238679",7
"238688",3
"238717",7
"238741",7
"238761",3
"238764",3
"238765",1
"238778",3
"238785",6
"238786",2
"238795",2
"238833",1
"238844",4
"238864",6
"238882",7
"238900",4
"238915",5
"238927",0
"238944",8
"238953",2
"239016",4
"239018",2
"239021",0
"239044",7
"239048",5
"239081",4
"239092",1
"239103",6
"239120",5
"239128",5
"239145",7
"239151",1
"239166",5
"239185",2
"239213",5
"239228",4
"239241",4
"239272",4
"239293",7
"239311",5
"239358",5
"239365",8
"239366",3
"239384",1
"239396",3
"239409",5
"239424",7
"239455",8
"239481",5
"239509",2
"239552",7
"239555",5
"239582",1
"239613",3
"239617",7
"239629",3
"239688",1
"239713",2
"239744",7
"239769",7
"239814",2
"239829",7
"239836",3
"239879",7
"239887",6
"239940",4
"239955",6
"239960",6
"239962",1
"239966",1
"239968",2
"240005",4
"240007",7
"240038",4
"240050",1
"240072",6
"240095",6
"240121",1
"240133",5
"240134",6
"240168",3
"240174",2
"240248",7
"240259",5
"240264",1
"240266",1
"240303",1
"240305",5
"240321",7
"240345",5
"240347",2
"240398",4
"240411",6
"240418",7
"240421",5
"240440",4
"240441",5
"240448",1
"240507",0
"240517",0
"240574",5
"240605",0
"240612",2
"240638",0
"240639",1
"240644",4
"240656",6
"240693",5
"240708",3
"240712",2
"240736",1
"240754",8
"240779",1
"240858",7
"240901",0
"240903",4
"240908",3
"240928",3
"240932",4
"240950",0
"240964",7
"240969",3
"240980",4
"240981",3
"240989",4
"241002",2
"241025",2
"241047",7
"241051",1
"241080",0
"241088",5
"241097",8
"241115",7
"241121",7
"241124",4
"241129",7
"241162",7
"241170",5
"241240",8
"241269",5
"241283",4
"241295",2
"241303",4
"241311",5
"241313",6
"241315",7
"241341",5
"241360",0
"241384",7
"241387",3
"241393",1
"241404",6
"241412",5
"241429",4
"241436",7
"241438",6
"241441",1
"241446",2
"241464",7
"241476",0
"241477",0
"241487",5
"241538",6
"241549",8
"241553",0
"241559",0
"241593",5
"241594",4
"241599",6
"241603",4
"241608",3
"241611",3
"241627",2
"241628",5
"241689",1
"241697",0
"241701",4
"241720",1
"241722",8
"241744",8
"241747",0
"241752",4
"241777",0
"241807",5
"241821",3
"241828",7
"241832",8
"241872",1
"241874",3
"241878",6
"241895",5
"241902",7
"241922",4
"241944",3
"241963",7
"241978",2
"241998",5
"242005",0
"242010",8
"242035",5
"242052",5
"242070",1
"242089",7
"242108",4
